txn_id,txn_time_raw,property_code,outlet_name,guest_ref,net_amount_raw,tax_amount_raw,tip_amount_raw,payment_mode,items_count_raw,line_items_raw,source_file,ingested_at
T-319360,17-03-2026 10:23 PM,SP-01,Summit Cafe,G-70029,SAR 496,SAR 74,SAR 45.03,cash,4,"[{""sku"": ""SKU070"", ""qty"": 2, ""price"": 26.21}, {""sku"": ""SKU162"", ""qty"": 3, ""price"": 110.59}, {""sku"": ""SKU092"", ""qty"": 3, ""price"": 12.34}, {""sku"": ""SKU103"", ""qty"": 2, ""price"": 85.67}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-092724,2026-02-03T18:54:17Z,SP01,Summit Cafe,G-09931,350.97,sar 52.65,SAR 20,Apple Pay,NA,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-460399,2026-03-27T19:37:57Z,SOUDAH_1,Peak Restaurant,,159.74,23.96,,Card,5,"[{""sku"": ""SKU024"", ""qty"": 2, ""price"": 97.0}, {""sku"": ""SKU055"", ""qty"": 3, ""price"": 47.95}, {""sku"": ""SKU171"", ""qty"": 3, ""price"": 27.83}, {""sku"": ""SKU105"", ""qty"": 1, ""price"": 109.09}, {""sku"": ""SKU057"", ""qty"": 3, ""price"": 102.82}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-920617,2026-03-11 10:34:14 GMT,SP01,Summit Cafe,,SAR 91.80,SAR13.77,0.00,Apple Pay,2,"[{""sku"": ""SKU143"", ""qty"": 3, ""price"": 118.0}, {""sku"": ""SKU129"", ""qty"": 2, ""price"": 102.01}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-519846,2026-02-10 01:59:40 GMT,soudah-01,Summit Cafe,G-10683,116.36,SAR 17,0,CARD,4,"[{""sku"": ""SKU122"", ""qty"": 3, ""price"": 42.3}, {""sku"": ""SKU037"", ""qty"": 3, ""price"": 34.28}, {""sku"": ""SKU096"", ""qty"": 2, ""price"": 110.04}, {""sku"": ""SKU055"", ""qty"": 2, ""price"": 76.36}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-506999,2026-02-06 09:56:47,SOUDAH_1,Peak Restaurant, G-45601 ,SAR 899,SAR 135,SAR 43.45,cash,4,"[{""sku"": ""SKU007"", ""qty"": 3, ""price"": 42.1}, {""sku"": ""SKU186"", ""qty"": 3, ""price"": 50.9}, {""sku"": ""SKU146"", ""qty"": 3, ""price"": 117.16}, {""sku"": ""SKU039"", ""qty"": 2, ""price"": 110.43}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-852272,2026/03/03 01:00,SOUDAH_1,Summit Cafe,g-15163,SAR 19.44,VAT: 2.92,0,CARD,4,"[{""sku"": ""SKU193"", ""qty"": 1, ""price"": 8.59}, {""sku"": ""SKU058"", ""qty"": 3, ""price"": 90.94}, {""sku"": ""SKU052"", ""qty"": 1, ""price"": 107.74}, {""sku"": ""SKU083"", ""qty"": 1, ""price"": 48.63}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-840534,2026/02/08 07:33,SOUDAH_1,summit café,,295.11,VAT: 44.27,SAR 35,Card,1,"[{""sku"": ""SKU115"", ""qty"": 3, ""price"": 63.08}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-968475,2026-03-25 10:35:52,soudah-01,Retail Store,G-02250,VAT: SAR299.40,SAR 44.91,SAR 10,Apple Pay,two,"[{""sku"": ""SKU125"", ""qty"": 1, ""price"": 68.29}, {""sku"": ""SKU104"", ""qty"": 2, ""price"": 32.23}, {""sku"": ""SKU077"", ""qty"": 3, ""price"": 57.73}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-238473,2026/02/27 02:50,SP01,Retail Store,NA,323.96,SR 48.59,19.99,cash,NA,"[{""sku"": ""SKU118"", ""qty"": 2, ""price"": 99.66}, {""sku"": ""SKU184"", ""qty"": 3, ""price"": 97.81}, {""sku"": ""SKU007"", ""qty"": 2, ""price"": 81.78}, {""sku"": ""SKU083"", ""qty"": 1, ""price"": 80.35}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-024674,2026/03/26 11:54,SP01,summit café,g-37828,VAT: SAR 620,92.99,,Card,1,"[{""sku"": ""SKU069"", ""qty"": 3, ""price"": 81.25}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-567934,2026-03-05T04:55:06Z,SP01,Peak Restaurant,NULL,SAR 366,SAR54.90,0.00,CARD,1,"[{""sku"": ""SKU021"", ""qty"": 2, ""price"": 76.66}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-540494,01-02-2026 02:12 AM,SP01,Summit Cafe,G-76914,466.36,69.95,0,Card,5,"[{""sku"": ""SKU064"", ""qty"": 1, ""price"": 85.68}, {""sku"": ""SKU069"", ""qty"": 2, ""price"": 19.11}, {""sku"": ""SKU160"", ""qty"": 2, ""price"": 23.55}, {""sku"": ""SKU167"", ""qty"": 2, ""price"": 95.95}, {""sku"": ""SKU070"", ""qty"": 2, ""price"": 70.49}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-330076,2026-03-24 03:46:12,SP01,Spa Lounge,,VAT: 276.68,SR 41.50,SR23.02,Apple Pay,4,"[{""sku"": ""SKU005"", ""qty"": 2, ""price"": 20.02}, {""sku"": ""SKU177"", ""qty"": 3, ""price"": 23.25}, {""sku"": ""SKU077"", ""qty"": 1, ""price"": 116.77}, {""sku"": ""SKU096"", ""qty"": 1, ""price"": 13.0}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-389155,24-03-2026 08:35 PM,SP01,Summit Cafe,g-29538,SAR 183,VAT: 27.47,SAR 21.41,Card,,"[{""sku"": ""SKU041"", ""qty"": 3, ""price"": 78.1}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-997818,2026-03-17T03:48:20Z,SP01,Summit Cafe,NULL,273.82,41.07,SAR 15,cash,2,"[{""sku"": ""SKU150"", ""qty"": 2, ""price"": 21.59}, {""sku"": ""SKU182"", ""qty"": 1, ""price"": 16.57}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-705634,2026-03-31 00:57:46,SP01,Peak Restaurant,g-71518,sar784.80,sar 117.72,VAT: sar 20.88,Card,3,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-060642,2026-03-30T12:43:15Z,soudah-01,Peak Restaurant,NULL,SAR419.82,SAR 62.97,0,CARD,4,"[{""sku"": ""SKU017"", ""qty"": 2, ""price"": 9.51}, {""sku"": ""SKU125"", ""qty"": 3, ""price"": 88.88}, {""sku"": ""SKU004"", ""qty"": 1, ""price"": 88.05}, {""sku"": ""SKU125"", ""qty"": 1, ""price"": 118.23}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-106621,2026/03/28 12:21,soudah-01,summit café,g-15968,SAR 604,90.53,0,Card,5,"[{""sku"": ""SKU006"", ""qty"": 3, ""price"": 19.07}, {""sku"": ""SKU100"", ""qty"": 2, ""price"": 57.98}, {""sku"": ""SKU154"", ""qty"": 1, ""price"": 32.65}, {""sku"": ""SKU039"", ""qty"": 2, ""price"": 33.25}, {""sku"": ""SKU071"", ""qty"": 2, ""price"": 46.58}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-782962,12-03-2026 02:41 PM,SP01,Retail Store,,VAT: SAR 111.08,SAR16.66,0.00,CARD,3,"[{""sku"": ""SKU142"", ""qty"": 1, ""price"": 18.2}, {""sku"": ""SKU179"", ""qty"": 3, ""price"": 9.71}, {""sku"": ""SKU161"", ""qty"": 3, ""price"": 60.92}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-904770,30-03-2026 01:42 AM,SOUDAH_1,Peak Restaurant,,718.84,SAR 108,0,Card,2,"[{""sku"": ""SKU085"", ""qty"": 2, ""price"": 92.58}, {""sku"": ""SKU023"", ""qty"": 3, ""price"": 114.75}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-115903,06-03-2026 12:12 PM GMT,SP01,Spa Lounge,NA,SAR842.29,126.34,0.00,CARD,4,"[{""sku"": ""SKU128"", ""qty"": 3, ""price"": 76.78}, {""sku"": ""SKU018"", ""qty"": 2, ""price"": 117.49}, {""sku"": ""SKU116"", ""qty"": 3, ""price"": 67.56}, {""sku"": ""SKU065"", ""qty"": 2, ""price"": 99.17}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-216505,2026-03-05 14:46:51,SP01,Spa Lounge,,sar 537.38,SAR 81,0,Apple Pay,three,"[{""sku"": ""SKU117"", ""qty"": 3, ""price"": 75.84}, {""sku"": ""SKU027"", ""qty"": 1, ""price"": 39.11}, {""sku"": ""SKU004"", ""qty"": 3, ""price"": 7.83}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-350324,2026-02-13T16:13:27Z,SP01,Retail Store, G-96395 ,SAR 797,SAR119.54,16.94,cash,1,"[{""sku"": ""SKU190"", ""qty"": 2, ""price"": 78.04}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-833872,2026/03/23 20:19,SP-01,Summit Cafe, G-57364 ,SAR 62,9.29,0.00,Card,2,"[{""sku"": ""SKU046"", ""qty"": 2, ""price"": 64.53}, {""sku"": ""SKU129"", ""qty"": 2, ""price"": 32.88}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-441829,11-03-2026 05:20 PM,SOUDAH_1,Spa Lounge,G-15847,401.57,sar 60.24,0,Card,2,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-480616,17-02-2026 09:50 AM,SP-01,Peak Restaurant,,SAR 733.98,VAT: SAR 110,0.00,Card,1,"[{""sku"": ""SKU086"", ""qty"": 1, ""price"": 85.31}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-023692,2026-03-23 23:31:06,SP-01,Peak Restaurant,G-36564,547.70,SAR82.15,SAR 12.62,cash,1,"[{""sku"": ""SKU062"", ""qty"": 3, ""price"": 108.75}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-215657,2026/04/01 17:24 +0530,SP01,Summit Cafe,NULL,sar 742.69,sar111.40,sar3.75,cash,1,"[{""sku"": ""SKU007"", ""qty"": 3, ""price"": 10.55}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-769737,2026-02-23T05:00:53Z,SP01,Spa Lounge,NULL,VAT: SAR 287.67,VAT: SAR43.15,VAT: SAR6.38,Card,5,"[{""sku"": ""SKU158"", ""qty"": 1, ""price"": 32.03}, {""sku"": ""SKU082"", ""qty"": 3, ""price"": 100.08}, {""sku"": ""SKU055"", ""qty"": 1, ""price"": 39.75}, {""sku"": ""SKU023"", ""qty"": 2, ""price"": 73.16}, {""sku"": ""SKU072"", ""qty"": 3, ""price"": 9.58}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-625741,2026-03-16 05:16:15 GMT,SP01,Summit Cafe,g-25511,251.79,SAR 37.77,SAR45.70,cash,4,"[{""sku"": ""SKU002"", ""qty"": 1, ""price"": 78.0}, {""sku"": ""SKU019"", ""qty"": 1, ""price"": 53.31}, {""sku"": ""SKU084"", ""qty"": 3, ""price"": 99.38}, {""sku"": ""SKU032"", ""qty"": 2, ""price"": 102.12}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-452458,2026/04/01 01:18,SP01,Spa Lounge,g-78098,SAR 723.44,SAR108.52,,cash,2,"[{""sku"": ""SKU001"", ""qty"": 2, ""price"": 18.05}, {""sku"": ""SKU067"", ""qty"": 3, ""price"": 26.07}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-993246,2026-03-14 15:31:18,SP-01,Summit Cafe,NULL,SAR 867.60,130.14,0.00,Card,2,"[{""sku"": ""SKU168"", ""qty"": 2, ""price"": 49.59}, {""sku"": ""SKU092"", ""qty"": 1, ""price"": 24.92}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-684943,2026-02-25 16:06:08,soudah-01,Summit Cafe,,299.38,SAR 44.91,36.65,Apple Pay,2,"[{""sku"": ""SKU182"", ""qty"": 2, ""price"": 70.74}, {""sku"": ""SKU125"", ""qty"": 3, ""price"": 31.86}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-921495,11-02-2026 01:20 AM,soudah-01,Peak Restaurant,NULL,SAR 37.39,5.61,3.84,Apple Pay,4,"[{""sku"": ""SKU065"", ""qty"": 1, ""price"": 7.81}, {""sku"": ""SKU040"", ""qty"": 2, ""price"": 53.06}, {""sku"": ""SKU148"", ""qty"": 1, ""price"": 37.23}, {""sku"": ""SKU100"", ""qty"": 2, ""price"": 20.71}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-233083,2026-03-09T14:42:45Z,SP01,Summit Cafe,NA,SAR239.00,35.85,38.26,Card,,"[{""sku"": ""SKU185"", ""qty"": 1, ""price"": 43.76}, {""sku"": ""SKU104"", ""qty"": 1, ""price"": 47.69}, {""sku"": ""SKU165"", ""qty"": 3, ""price"": 50.14}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-451534,2026-03-10 13:20:30,SP01,Summit Cafe,G-81346,SAR 637,SR 95.57,SAR 4,Apple Pay,4,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-772643,2026-02-06 07:11:27,SP01,Retail Store,NULL,SAR542.36,SAR 81,0.00,Apple Pay,4,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-151890,2026-02-01T02:10:37Z,SP01,Spa Lounge,NA,106.84,VAT: 16.03,0.00,CARD,2,"[{""sku"": ""SKU009"", ""qty"": 1, ""price"": 13.2}, {""sku"": ""SKU197"", ""qty"": 1, ""price"": 52.87}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-043255,2026/02/18 05:21,SP01,summit café,,SAR 497,74.60,0,cash,4,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-500312,2026-02-12 10:28:40,SP-01,Peak Restaurant,g-86527,SR 477.93,SR71.69,SAR 26,cash,1,"[{""sku"": ""SKU048"", ""qty"": 2, ""price"": 76.01}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-095404,2026-04-01T23:48:55Z,SP01,Retail Store,G-68222,VAT: SAR181.00,SAR 27.15,29.17,cash,1,"[{""sku"": ""SKU026"", ""qty"": 3, ""price"": 67.85}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-150032,2026-02-22 06:50:53,SP01,Retail Store,NA,VAT: SR 185.44,27.82,,CARD,4,"[{""sku"": ""SKU004"", ""qty"": 2, ""price"": 25.73}, {""sku"": ""SKU116"", ""qty"": 2, ""price"": 10.25}, {""sku"": ""SKU050"", ""qty"": 1, ""price"": 99.21}, {""sku"": ""SKU089"", ""qty"": 3, ""price"": 101.57}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-499420,2026-03-10T08:53:19Z,soudah-01,Peak Restaurant,,341.99,51.30,,cash,4,"[{""sku"": ""SKU137"", ""qty"": 2, ""price"": 47.63}, {""sku"": ""SKU119"", ""qty"": 2, ""price"": 58.88}, {""sku"": ""SKU075"", ""qty"": 2, ""price"": 109.76}, {""sku"": ""SKU103"", ""qty"": 2, ""price"": 13.83}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-735741,2026/02/09 15:36,soudah-01,Summit Cafe,G-20346,761.20,SAR114.18,,Apple Pay,5,"[{""sku"": ""SKU021"", ""qty"": 1, ""price"": 83.88}, {""sku"": ""SKU058"", ""qty"": 1, ""price"": 41.15}, {""sku"": ""SKU031"", ""qty"": 2, ""price"": 7.53}, {""sku"": ""SKU068"", ""qty"": 2, ""price"": 106.36}, {""sku"": ""SKU104"", ""qty"": 3, ""price"": 24.98}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-517463,28-02-2026 05:56 AM +0000,SP-01,Retail Store,G-34295,SAR647.18,SAR 97,0,CARD,3,"[{""sku"": ""SKU061"", ""qty"": 2, ""price"": 117.32}, {""sku"": ""SKU021"", ""qty"": 2, ""price"": 92.17}, {""sku"": ""SKU021"", ""qty"": 1, ""price"": 103.95}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-501321,2026-04-02 16:54:10 +0000,SP01,Retail Store,,VAT: SAR362.86,54.43,SAR 2.80,cash,4,"[{""sku"": ""SKU057"", ""qty"": 2, ""price"": 47.72}, {""sku"": ""SKU008"", ""qty"": 3, ""price"": 8.39}, {""sku"": ""SKU076"", ""qty"": 1, ""price"": 93.77}, {""sku"": ""SKU156"", ""qty"": 3, ""price"": 92.11}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-658704,25-02-2026 12:57 PM,SP-01,Summit Cafe,G-17360,SAR557.16,SAR83.57,VAT: 29.09,CARD,1,"[{""sku"": ""SKU012"", ""qty"": 2, ""price"": 75.9}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-421165,2026/02/04 16:21,SOUDAH_1,Spa Lounge,,769.38,SAR 115,0,Apple Pay,3,"[{""sku"": ""SKU135"", ""qty"": 2, ""price"": 113.08}, {""sku"": ""SKU128"", ""qty"": 2, ""price"": 101.95}, {""sku"": ""SKU029"", ""qty"": 3, ""price"": 72.21}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-599970,2026-03-28T04:14:41Z,soudah-01,Peak Restaurant,G-27650,SAR 344,SAR51.59,0,CARD,2,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-133667,2026/03/13 15:32,SP-01,Peak Restaurant,NA,SAR 196.57,SAR 29,SAR 46.86,cash,1,"[{""sku"": ""SKU053"", ""qty"": 2, ""price"": 96.92}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-883964,2026-02-27 00:39:15,SOUDAH_1,Retail Store,G-32787,803.66,sar120.55,SAR 6,CARD,2,"[{""sku"": ""SKU010"", ""qty"": 1, ""price"": 100.88}, {""sku"": ""SKU160"", ""qty"": 2, ""price"": 117.94}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-195058,2026-03-24T14:50:02Z,SP-01,Spa Lounge,,SAR 266,39.83,0.00,cash,2,"[{""sku"": ""SKU143"", ""qty"": 1, ""price"": 34.74}, {""sku"": ""SKU069"", ""qty"": 1, ""price"": 83.67}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-714944,17-03-2026 02:21 AM,SP-01,Summit Cafe,G-87089,10.41,SAR 2,VAT: 35.50,cash,5,"[{""sku"": ""SKU182"", ""qty"": 3, ""price"": 68.42}, {""sku"": ""SKU033"", ""qty"": 2, ""price"": 64.46}, {""sku"": ""SKU147"", ""qty"": 1, ""price"": 53.48}, {""sku"": ""SKU106"", ""qty"": 1, ""price"": 98.81}, {""sku"": ""SKU067"", ""qty"": 3, ""price"": 14.27}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-655108,2026-03-18 18:16:19,SP01,Spa Lounge,NULL,SAR 827.90,124.18,0.00,Card,5,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-305405,2026-02-25T15:14:57Z,SOUDAH_1,Summit Cafe,NA,SAR 77,VAT: 11.57,0.00,Card,one,"[{""sku"": ""SKU071"", ""qty"": 3, ""price"": 63.0}, {""sku"": ""SKU144"", ""qty"": 3, ""price"": 54.14}, {""sku"": ""SKU104"", ""qty"": 1, ""price"": 53.85}, {""sku"": ""SKU050"", ""qty"": 3, ""price"": 98.04}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-186746,20-03-2026 06:11 PM,SP01,Retail Store,NULL,764.58,SAR 114.69,0,Apple Pay,one,"[{""sku"": ""SKU143"", ""qty"": 3, ""price"": 99.9}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-769798,2026/03/08 23:46,soudah-01,Summit Cafe,NULL,sar446.54,VAT: sar66.98,sar 24.65,cash,4,"[{""sku"": ""SKU018"", ""qty"": 2, ""price"": 6.86}, {""sku"": ""SKU103"", ""qty"": 3, ""price"": 71.15}, {""sku"": ""SKU159"", ""qty"": 2, ""price"": 99.33}, {""sku"": ""SKU094"", ""qty"": 2, ""price"": 21.83}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-496266,2026/03/24 13:03,SP01,Spa Lounge,G40786,SAR721.28,SAR 108.19,0.00,cash,5,"[{""sku"": ""SKU019"", ""qty"": 2, ""price"": 14.86}, {""sku"": ""SKU178"", ""qty"": 1, ""price"": 31.79}, {""sku"": ""SKU057"", ""qty"": 3, ""price"": 49.08}, {""sku"": ""SKU096"", ""qty"": 3, ""price"": 9.55}, {""sku"": ""SKU074"", ""qty"": 1, ""price"": 82.97}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-366774,2026-03-27 17:31:03,soudah-01,summit café,,SAR472.43,SAR 71,28.79,Apple Pay,4,"[{""sku"": ""SKU162"", ""qty"": 1, ""price"": 12.09}, {""sku"": ""SKU026"", ""qty"": 2, ""price"": 47.77}, {""sku"": ""SKU199"", ""qty"": 2, ""price"": 68.66}, {""sku"": ""SKU191"", ""qty"": 1, ""price"": 66.17}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-975634,11-03-2026 02:01 PM,SOUDAH_1,Spa Lounge,NULL,559.43,SAR 83.91,VAT: SAR 47,Apple Pay,2,"[{""sku"": ""SKU153"", ""qty"": 3, ""price"": 84.98}, {""sku"": ""SKU082"", ""qty"": 1, ""price"": 27.19}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-361234,2026-03-21T03:52:46Z,SOUDAH_1,Retail Store,G54169,SAR 382.23,SAR 57.34,,CARD,1,"[{""sku"": ""SKU129"", ""qty"": 3, ""price"": 68.47}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-303037,29-03-2026 08:08 AM,SOUDAH_1,Spa Lounge,NULL,SAR 634,95.10,,Card,1,"[{""sku"": ""SKU179"", ""qty"": 2, ""price"": 31.9}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-670137,2026-02-15T03:01:07Z,SP01,Peak Restaurant,NULL,SAR 800,SAR 120,SAR 34,Apple Pay,5,"[{""sku"": ""SKU158"", ""qty"": 1, ""price"": 46.15}, {""sku"": ""SKU155"", ""qty"": 1, ""price"": 19.94}, {""sku"": ""SKU024"", ""qty"": 1, ""price"": 73.06}, {""sku"": ""SKU124"", ""qty"": 3, ""price"": 50.26}, {""sku"": ""SKU032"", ""qty"": 2, ""price"": 106.73}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-553868,21-03-2026 10:00 AM,soudah-01,Summit Cafe,NA,SAR 634,SAR 95,0.00,Card,5,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-332098,2026-03-24T05:48:32Z,soudah-01,Peak Restaurant,,VAT: SAR 882.37,SAR 132.35,,Apple Pay,1,"[{""sku"": ""SKU198"", ""qty"": 3, ""price"": 28.64}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-855843,2026-03-14 21:28:17,SP01,summit café,NA,SAR604.85,SAR 91,SAR7.20,Card,3,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-844131,2026-02-23T16:36:53Z,soudah-01,summit café,NA,205.21,30.78,0,Apple Pay,3,"[{""sku"": ""SKU049"", ""qty"": 1, ""price"": 66.89}, {""sku"": ""SKU105"", ""qty"": 1, ""price"": 78.76}, {""sku"": ""SKU184"", ""qty"": 1, ""price"": 109.51}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-824603,2026/03/31 05:26 GMT,SP01,Peak Restaurant,,SAR27.22,SAR 4.08,VAT: SAR 18,CARD,NA,"[{""sku"": ""SKU084"", ""qty"": 3, ""price"": 14.25}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-252732,2026-02-14 07:17:00,SOUDAH_1,Spa Lounge,G-65104,sar 453.08,SAR 68,,Apple Pay,4,"[{""sku"": ""SKU015"", ""qty"": 1, ""price"": 105.43}, {""sku"": ""SKU090"", ""qty"": 2, ""price"": 65.89}, {""sku"": ""SKU004"", ""qty"": 1, ""price"": 23.07}, {""sku"": ""SKU141"", ""qty"": 2, ""price"": 25.38}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-294152,2026-04-01T17:39:17Z,SP-01,Summit Cafe,NULL,255.27,SAR38.29,SAR26.43,cash,1,"[{""sku"": ""SKU034"", ""qty"": 2, ""price"": 92.62}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-084479,2026/03/14 17:15,soudah-01,Summit Cafe,,528.26,SAR 79.24,25.75,CARD,5,"[{""sku"": ""SKU114"", ""qty"": 2, ""price"": 30.17}, {""sku"": ""SKU101"", ""qty"": 1, ""price"": 68.97}, {""sku"": ""SKU118"", ""qty"": 1, ""price"": 47.86}, {""sku"": ""SKU069"", ""qty"": 2, ""price"": 105.69}, {""sku"": ""SKU062"", ""qty"": 3, ""price"": 69.68}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-026174,24-02-2026 11:42 AM,SOUDAH_1,Spa Lounge,,SAR 707.53,SAR 106,0,CARD,5,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-243167,2026-03-11T03:06:54Z,soudah-01,Summit Cafe,NA,SAR 128.29,SAR 19,,cash,5,"[{""sku"": ""SKU117"", ""qty"": 1, ""price"": 111.07}, {""sku"": ""SKU134"", ""qty"": 2, ""price"": 40.74}, {""sku"": ""SKU138"", ""qty"": 3, ""price"": 90.08}, {""sku"": ""SKU062"", ""qty"": 1, ""price"": 16.47}, {""sku"": ""SKU072"", ""qty"": 2, ""price"": 118.82}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-042366,2026-03-14 07:44:38,soudah-01,Retail Store,NA,557.48,SAR 84,SR 30.84,CARD,1,"[{""sku"": ""SKU188"", ""qty"": 1, ""price"": 14.44}",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-511576,04-02-2026 04:17 AM,SP-01,Spa Lounge, G-30495 ,SAR 637,SAR 95,26.83,Card,2,"[{""sku"": ""SKU058"", ""qty"": 1, ""price"": 54.71}, {""sku"": ""SKU084"", ""qty"": 1, ""price"": 25.37}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-713936,2026-03-28T07:10:32Z,soudah-01,Retail Store,G04748,SAR 81.01,12.15,SAR 32.26,Apple Pay,three,"[{""sku"": ""SKU064"", ""qty"": 2, ""price"": 48.24}, {""sku"": ""SKU093"", ""qty"": 3, ""price"": 27.03}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-404223,2026/03/08 14:54,SOUDAH_1,Peak Restaurant,g-35840,SAR 281.00,42.15,15.02,cash,1,"[{""sku"": ""SKU089"", ""qty"": 3, ""price"": 62.94}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-791947,2026/03/12 14:17,SP01,Summit Cafe,NULL,SAR 484,SAR 72.60,0.00,Card,1,"[{""sku"": ""SKU088"", ""qty"": 1, ""price"": 77.24}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-446862,2026/02/21 16:45,soudah-01,Summit Cafe,g-03996,881.94,132.29,0.00,CARD,3,"[{""sku"": ""SKU170"", ""qty"": 1, ""price"": 55.33}, {""sku"": ""SKU069"", ""qty"": 3, ""price"": 32.98}, {""sku"": ""SKU086"", ""qty"": 3, ""price"": 91.65}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-437933,2026-02-17 08:02:15,SP01,Spa Lounge,,SAR167.30,SAR 25.09,,cash,three,,pos_raw_20260301_10.csv,2026-03-03 07:22:42
T-474488,2026-03-02 12:12:52,soudah-01,Retail Store,NA,SAR 194,29.08,0.00,Card,3,"[{""sku"": ""SKU155"", ""qty"": 1, ""price"": 60.85}, {""sku"": ""SKU124"", ""qty"": 1, ""price"": 20.27}, {""sku"": ""SKU075"", ""qty"": 2, ""price"": 6.76}]",pos_raw_20260301_10.csv,2026-03-03 07:22:42
