booking_id,guest_ref,property_code,room_code,rateplan_code,channel,booking_status,checkin_date_raw,checkout_date_raw,booked_at_raw,currency,total_amount_raw,discount_raw,tax_raw,adults_raw,children_raw,special_requests,cancellation_reason,source_file,ingested_at
BK-349559,G-88916,soudah-01,STE-2,FLEX,Travel Agent,CANCELLED,"February 09, 2026",2026-02-16,2026-01-25 05:28:00 GMT,SAR,15022.80,0%,SAR1959.50,3,2,Extra pillows,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-606674,G36016,SP01, VIL-32 ,FLEX,OTA - Booking,CONFIRMED,18-06-2026,2026-06-21,2026-04-19 03:07:00,SR,VAT: SAR 2140,0%,279.07,2,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK170309,G18963,SP01,29,ADV,Direct,CANCELLED,22-02-2026,Feb 24 2026,2026/01/29 18:39,sar,2969.75,0.00,sar 387.36,2,3, airport pickup ,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-886409,g-64173,soudah-01,DLX155,FLEX,OTA - Booking,CANCELLED,23-04-2026,Apr 29 2026,15-04-2026 01:15 PM,sar,sar12876.03,NULL,sar1679.48,3,0, airport pickup ,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-066865,G63415,soudah-01,STE36,FLEX,Direct,CONFIRMED,"May 04, 2026","May 07, 2026",2026-03-20T08:38:00Z,SAR,VAT: SAR 1880,,SAR245.20,1,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-815357,G-63166,SP01,VIL-39, flex ,OTA - Booking,CANCELLED,28-02-2026,"March 02, 2026",2026-02-10 17:19:00 GMT,sar,"sar 2,163.90",0.00,282.25,4,0,Extra pillows,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-079316,G-04406,SP01,STE-44, flex ,Direct,HOLD,Apr 07 2026,08-04-2026,31-01-2026 08:36 PM GMT,S.A.R,SAR 810,0%,S.A.R105.65,2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK453860,G-99509,SP01, STE-95 ,FLEX,OTA - Booking,CANCELLED,20-06-2026,23/06/26,2026/04/06 06:53,SAR,"3,225.60",0.00,SAR 420.73,4,1,,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-075832 , G-50074 ,SP-01,134,FLEX,Expedia,CONFIRMED,Jan 23 2026,"January 24, 2026",2026-01-17T18:46:00Z,SAR,469.90,19%,61.29,4,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK326573,NULL,SP01,DLX-196, flex ,OTA - Booking,CONFIRMED,2026-03-02,2026-03-07,2026-01-15T11:06:00Z,sar,"sar 5,496.06",444.31,716.88,4,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-524063,G-83729,SP01,DLX9,FLEX,Travel Agent,CONFIRMED,09/04/26,Apr 14 2026,2026-04-05 09:06:00 +0530,SAR,6433.20,0.00,SAR839.11,4,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-166500,G-53032,SOUDAH_1,DLX182, flex ,Direct,CONFIRMED,Apr 12 2026,"April 15, 2026",27-01-2026 09:36 PM,SAR,SAR 5957,0%,VAT: SAR 777.06,1,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-113941,G-71643,SOUDAH_1,198,FLEX,OTA - Booking,CONFIRMED,04-04-2026,10/04/26,2026-03-14T06:23:00Z,SAR,"6,570.52",0%,SAR 857,1,two,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK946032, G-72018 ,SP01, DLX-98 ,FLEX,OTA - Booking,CONFIRMED,Jan 26 2026,2026-01-28,2026/01/12 06:19,SAR,"4,457.05",7%,SAR 581.35,1,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-811155,G-12353,SP01,DLX-207,FLEX,OTA - Booking,HOLD,05/05/26,2026-05-10,2026/04/08 03:26 +0000,SR,"SR 7,988.28",0%,"VAT: 1,041.95",NA,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-524173,g-93161,SOUDAH_1, STE-1 ,ADV,Travel Agent,CONFIRMED,2026-04-24,2026-04-27,2026-04-23T13:00:00Z,SAR,VAT: SAR1717.37,0%,SAR 224,3,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK064616,g-15242,soudah-01,STE210,FLEX,Expedia,CONFIRMED,Apr 08 2026,"April 09, 2026",2026-02-04T11:32:00Z,sar,592.78,0%,77.32,2,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-155931 ,G-62686,soudah-01,48,FLEX2026,OTA - Booking,CONFIRMED,2026-02-12,Feb 19 2026,2026-02-06 02:33:00,SR,4305.23,0.00,SAR 562,2,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-946969,G-72252,soudah-01, DLX-206 ,FLEX2026,Travel Agent,CONFIRMED,11-07-2026,Jul 17 2026,2026-04-15 21:11:00 GMT,SAR,VAT: 6418.22,8%,VAT: SAR837.16,3,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-498575,g-14045,SP01,STE40,FLEX,Direct,CONFIRMED,20-05-2026,2026-05-21,2026/03/09 06:52,sar,SAR 1329,0%,sar173.37,1,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK575164,g-23682,soudah-01,DLX200,FLEX,booking.com,CONFIRMED,Mar 03 2026,Mar 07 2026,19-01-2026 02:32 PM,SAR,SAR 5484,897.97,715.36,2,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-300951,g-60386,SP01,DLX153,FLEX,OTA - Booking,CONFIRMED,2026-04-22,Apr 25 2026,2026-03-05 19:19:00 +0000,SAR,SAR 2565,8%,SAR 335,3,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-189205,g-34862,SP01,DLX109,FLEX,booking.com,CANCELLED,Mar 23 2026,27-03-2026,2026-02-21 06:12:00,SAR,2664.87,0.00,SAR 347.59,3,2,Extra pillows,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-913778,G-25861,SP01,STE69, flex ,Direct,CONFIRMED,2026-04-07,"April 14, 2026",2026/02/21 07:47,SAR,"VAT: SAR 7,747.68",0%,"SAR 1,010.57",1,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-296570, G-57883 ,SP01,165,FLEX,Expedia,cnf,2026-06-29,Jul 02 2026,2026-04-27 18:51:00,SAR,SAR6960.73,0.00,SAR 907.92,two,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK733801,G75544,SP01,DLX-89,ADV,OTA - Booking,HOLD,"April 02, 2026",2026-04-08,2026-03-13 03:16:00,SAR,SAR10190.67,0%,1329.22,4,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK396939,G-34013,SP01,128,FLEX2026,Direct,CANCELLED,2026-02-28,2026-03-06,09-01-2026 09:18 AM GMT,SAR,8653.98,13%,1128.78,1,1,Extra pillows,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-603103,G-41917,SP01,VIL34,FLEX2026,OTA - Booking,CONFIRMED,"July 01, 2026",Jul 03 2026,13-04-2026 05:41 AM,SAR,"3,866.40",17%,SAR504.31,NULL,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-622517,G-88271,soudah-01,76,FLEX2026,Direct,CONFIRMED,"May 03, 2026",2026-05-10,2026-04-23T22:59:00Z,S.A.R,SAR 4779,502.22,S.A.R623.29,3,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-268042,G51777,SP-01, STE-45 ,FLEX2026,Direct,HOLD,"May 08, 2026","May 10, 2026",2026-02-12 01:18:00,sar,"sar 3,515.63",,VAT: sar 458.56,4,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-964238,g-89287,SP01,DLX181,FLEX,Expedia,CONFIRMED,Feb 09 2026,"February 16, 2026",07-01-2026 02:07 PM,SAR,"SAR 11,155.45",5%,1455.06,2,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-052794,G76587,SOUDAH_1,VIL-15,ADV,Direct,CONFIRMED,2026-05-07,"May 11, 2026",2026-03-31T14:23:00Z,SAR,SAR4441.74,533.48,SAR579.36,4,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-399727 ,g-54113,SOUDAH_1, DLX-98 ,FLEX,Direct,HOLD,2026-05-22,May 26 2026,2026-02-25T18:36:00Z,SAR,2238.46,9%,VAT: 291.97,4,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-644502,g-29478,SP01,STE118,ADV,Direct,CONFIRMED,2026-05-08,May 10 2026,07-03-2026 09:43 PM +0530,sar,sar4105.24,0%,535.47,three,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-238021, G-99917 ,SP01, DLX-81 ,FLEX,Travel Agent,CONFIRMED,"May 13, 2026",2026-05-19,2026-03-17T01:02:00Z,SAR,"3,671.38",717.34,478.88,,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK060803,G51318,SOUDAH_1,DLX-174,ADV,Direct,CONFIRMED,03-04-2026,Apr 06 2026,08-03-2026 08:57 AM,SAR,"SAR 6,109.70",0%,SAR 797,2,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-409322,G-93012,SP01,STE41,FLEX,OTA - Booking,CANCELLED,Mar 19 2026,2026-03-20,09-03-2026 07:13 AM,SAR,SAR 600.77,51.73,SAR 78.36,4,0,,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-703003, G-59077 ,SP01,DLX111,ADV,Direct,HOLD,14-05-2026,19/05/26,2026/04/07 02:19,SAR,"7,888.97",0.00,SAR1029.00,1,NA, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK048737,G-96371,SOUDAH_1,STE128,ADV,Travel Agent,CONFIRMED,05/04/26,2026-04-12,2026/03/20 20:24,sar,13132.59,9%,sar1712.95,3,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-708838,G-91108,SP01, DLX-140 ,FLEX,Travel Agent,CANCELLED,22-03-2026,"March 28, 2026",2026-01-03T19:50:00Z,SAR,SAR 11859,0.00,"SAR 1,546.88",4,3,Late check-in,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-794764,G39841,SP01,DLX150,FLEX,Direct,CONFIRMED,Feb 21 2026,2026-02-22,2026-01-04 14:00:00,SAR,521.88,25.57,SAR68.07,2,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-534296,g-83019,SP01,DLX-195,FLEX,Direct,CONFIRMED,May 03 2026,08/05/26,2026/02/13 18:29,SAR,SAR7108.60,0.00,SAR 927,1,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK219910,G-32033,soudah-01,DLX-144,FLEX,Direct,CONFIRMED,04-04-2026,07-04-2026,15-01-2026 02:00 AM,SAR,3368.51,0%,439.37,1,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-343703,G-66355,soudah-01, DLX-92 ,FLEX,Expedia,CONFIRMED,14/03/26,Mar 15 2026,2026/03/04 00:49,SAR,SAR 1585,0.00,206.71,two,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-916217 ,G86925,SP-01,204,ADV,OTA - Booking,CANCEL,Apr 03 2026,2026-04-06,2026/01/04 16:54,sar,"sar 6,617.86",0%,sar863.20,1,3,,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-280897,G17636,SOUDAH_1,157,ADV,OTA - Booking,CONFIRMED,23-05-2026,28/05/26,2026-04-25T20:10:00Z,sar,"9,414.46",0%,"1,227.97",2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-964057,G56258,SP-01,DLX-149,FLEX,Direct,CONFIRMED,"April 30, 2026","May 02, 2026",2026-02-03 03:00:00 +0000,SAR,SAR4544.38,0.00,SAR 592.75,4,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-869218,G-50231,SOUDAH_1,DLX-72,FLEX,Direct,CANCEL,"April 27, 2026",04-05-2026,02-02-2026 06:43 PM,SAR,"SAR 15,158.64",0%,SAR 1977,1,two,High floor,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-243906 ,G61243,SP01,VIL-16,ADV,Direct,CANCELLED,2026-03-17,Mar 19 2026,2026/01/16 10:54,SAR,SAR3304.65,0%,SAR431.04,3,2, airport pickup ,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-123683,G-48716,SOUDAH_1, DLX-107 ,FLEX,Direct,CONFIRMED,18-05-2026,2026-05-25,2026-04-16T00:37:00Z,sar,"sar 6,999.87",0.00,913.03,3,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-776444,G-97156,SP-01,STE-49,ADV,Travel Agent,CANCEL,25/03/26,"March 28, 2026",2026/02/24 22:59,sar,"4,394.89",0%,sar573.25,2,3,Extra pillows,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-294463 ,G-49211,SOUDAH_1,STE23,FLEX,Expedia,CANCEL,"May 18, 2026",25-05-2026,25-02-2026 08:40 PM,SAR,7135.07,0.00,SAR 931,4,0, airport pickup ,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-812646,G-06833,SP01,79,FLEX,Travel Agent,CANCEL,Feb 25 2026,02/03/26,2026-02-21T17:51:00Z,SAR,"11,389.92",0%,"1,485.64",1,2,Late check-in,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-164722,G-45872,SOUDAH_1,DLX-33,ADV,OTA - Booking,CONFIRMED,29-06-2026,"July 05, 2026",2026-04-19 23:45:00,SAR,"10,020.12",0%,"SAR 1,306.97",1,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-463610 , G-71389 ,soudah-01,DLX145,ADV,Direct,CONFIRMED,"March 26, 2026",Mar 31 2026,23-01-2026 09:04 AM,SAR,VAT: 11191.84,0%,SAR 1460,1,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-125630,g-24964,SP01,5,FLEX,Direct,CONFIRMED,2026-03-05,09-03-2026,2026/02/20 15:28,sar,sar4399.19,0.00,sar 573.81,4,three,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-222377 ,G-69701,soudah-01,STE26,FLEX,booking.com,CONFIRMED,Mar 11 2026,"March 13, 2026",2026-01-23 19:26:00 GMT,SAR,2674.55,0%,SAR 348.85,4,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-546021, G-06999 ,SP01,STE18,FLEX2026,OTA - Booking,CONFIRMED,2026-04-01,"April 06, 2026",13-02-2026 07:57 PM +0000,SAR,SAR10043.59,0%,SAR 1310,4,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-699101 ,G-73190,SP01,194,FLEX,Corporate,CONFIRMED,"April 09, 2026",12/04/26,07-02-2026 11:18 PM +0000,SAR,3530.16,15%,SAR460.46,NA,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-875534,G-47173,SP01,STE192,FLEX,OTA - Booking,CONFIRMED,"April 17, 2026",2026-04-21,2026-02-04 23:01:00,SR,"SR 5,733.12",9%,SR 747.80,1,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK399831,g-97423,soudah-01, STE-106 ,FLEX,Direct,CONFIRMED,17-07-2026,"July 20, 2026",18-04-2026 03:42 AM,SR,"4,351.31",19%,SR567.56,4,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-737611,G-59267,SP01, VIL-41 ,ADV,Direct,CONFIRMED,31/05/26,2026-06-02,2026-04-16 09:22:00,SAR,"2,664.50",0.00,SAR 348,2,two,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-569068, G-50369 ,SOUDAH_1,DLX-198,FLEX,Corporate,CONFIRMED,28-02-2026,2026-03-04,2026-01-10 23:07:00,sar,8778.05,0.00,VAT: sar1144.96,1,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-981204,G-00548,SP01,187,ADV,OTA - Booking,CONFIRMED,Jun 11 2026,Jun 14 2026,2026/03/29 04:40,SAR,2173.15,283.47,283.45,3,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-444877,G-66255,SP01,173,FLEX,Travel Agent,CONFIRMED,2026-03-14,2026-03-19,04-03-2026 04:53 AM,SAR,9191.47,0%,"SAR 1,198.89",4,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-369901,NULL,SP01,VIL-152, flex ,Direct,CONFIRMED,"May 08, 2026",May 10 2026,2026-03-14T12:59:00Z,SAR,"4,328.63",519.50,SAR564.60,2,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK300821, G-04981 ,soudah-01,VIL124,FLEX2026,Travel Agent,CANCEL,"February 14, 2026",2026-02-19,22-01-2026 10:24 PM,SAR,"7,777.07",0%,SAR 1014,1,3,High floor,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-334418,G-39251,SP01,DLX200,FLEX2026,Direct,CONFIRMED,24-06-2026,2026-06-29,2026-04-17T18:17:00Z,SAR,SAR7195.65,0.00,SAR938.56,3,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-547475,G66235,SP01,99,ADV,Direct,CONFIRMED,09-06-2026,"June 15, 2026",2026-03-22T22:54:00Z,SAR,"12,863.99",0.00,SAR1677.91,3,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-676995,G-37530,soudah-01, STE-166 , flex ,Direct,CONFIRMED,"July 09, 2026","July 11, 2026",2026/04/27 16:02 +0000,SAR,"SAR 2,452.65",0%,SAR319.91,1,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK429055, G-72692 ,SP01, STE-52 ,ADV,Direct,CONFIRMED,2026-06-28,01-07-2026,2026-04-18 00:23:00,SAR,SAR 2593,6%,SAR 338,3,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-125932,g-63945,SP01,STE-171,ADV,booking.com,CONFIRMED,"April 23, 2026",24/04/26,2026-02-10 09:48:00 GMT,SAR,"1,664.03",0.00,SAR 217.05,3,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-870349, G-83076 ,SP-01,10,FLEX,Direct,CONFIRMED,2026-02-24,"February 25, 2026",2026/01/26 11:04,SAR,1507.27,0.00,SAR 197,1,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK844098,G26761,SP01, DLX-183 ,FLEX,Direct,CONFIRMED,"April 04, 2026",05-04-2026,2026/03/13 10:43,SR,SAR 1062,0%,SR 138.53,2,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-536418,NULL,SP-01,STE-95,FLEX,OTA - Booking,HOLD,2026-02-21,Feb 25 2026,2026/02/10 13:57,SR,"SR 2,858.71",0.00,372.87,3,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-963077 , G-11455 ,SP-01,DLX199,ADV,Travel Agent,CONFIRMED,Apr 25 2026,01-05-2026,2026/01/25 09:12,SAR,SAR9879.45,0.00,SAR 1289,4,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK877197,G-01057,soudah-01,STE87,FLEX,Direct,CONFIRMED,"May 10, 2026",2026-05-15,2026-04-23 01:15:00,SAR,"VAT: 9,471.23",1848.52,SAR 1235,4,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-214617 ,G-40210,SOUDAH_1,131,ADV,Direct,CONFIRMED,2026-02-04,Feb 05 2026,03-01-2026 12:37 AM,SAR,VAT: SAR 2131,0%,277.89,two,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-651933,G-83272,SP01, DLX-154 , flex ,Direct,CONFIRMED,20/06/26,21-06-2026,2026-04-19 18:59:00,SAR,932.72,0%,SAR121.66,4,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK715082,G-02632,SP01,202,FLEX,Travel Agent,CONFIRMED,"February 22, 2026","February 28, 2026",2026-01-22T15:34:00Z,SAR,"SAR 3,624.80",458.04,472.80,4,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-159630 ,G62402,SP01,DLX83,FLEX,Direct,CONFIRMED,15-02-2026,"February 22, 2026",2026/01/06 05:01,SAR,7758.33,393.77,SAR 1012,4,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-613649, G-97801 ,SOUDAH_1,DLX65,FLEX,OTA - Booking,CANCELLED,20-04-2026,"April 23, 2026",2026-04-03T09:59:00Z,SAR,"SAR 3,250.28",0.00,SAR 423.95,NA,3,,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-466638 ,G72112,SP01,STE35,FLEX,Direct,CONFIRMED,"June 02, 2026","June 06, 2026",2026-04-03T08:39:00Z,SR,SAR 6835,13%,SR 891.58,1,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK466551,G-71717,SP01,37,FLEX,OTA - Booking,CANCEL,"May 19, 2026",22-05-2026,21-04-2026 06:04 PM,SR,"4,829.23",863.53,629.90,1,3, airport pickup ,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-261176,G75846,soudah-01, DLX-48 ,ADV,Direct,CONFIRMED,Apr 20 2026,"April 22, 2026",2026-01-29T12:14:00Z,SAR,SAR 4518,8%,SAR 589,3,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-528586 ,g-02410,SP01, DLX-76 ,FLEX2026,OTA - Booking,CANCEL,16-04-2026,"April 18, 2026",14-02-2026 01:03 PM,SAR,VAT: SAR 1202,7%,SAR 156.80,4,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-946775, G-34060 ,SP01,100,FLEX,OTA - Booking,CONFIRMED,25-03-2026,Apr 01 2026,2026-02-14 22:19:00,SAR,6811.24,0.00,SAR888.42,1,NULL,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-115702 , G-77907 ,SP01,VIL-47,FLEX,Expedia,CONFIRMED,Jul 04 2026,"July 07, 2026",15-04-2026 01:50 AM,SAR,SAR 4100,0%,SAR 535,1,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-718633,G-82807,soudah-01, DLX-17 ,FLEX,Corporate,CANCELLED,2026-05-01,06/05/26,2026-03-15T19:48:00Z,SAR,SAR 9884,0.00,SAR1289.19,1,0,High floor,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-271449,G-05507,SP01, DLX-150 ,ADV,Direct,CONFIRMED,2026-02-27,"March 06, 2026",2026-01-21T00:02:00Z,SAR,6629.53,14%,SAR864.72,3,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-158567,g-15387,SP01,172,FLEX2026,Expedia,CANCELLED,16-05-2026,22-05-2026,03-03-2026 04:42 PM,SR,VAT: SAR 8227,1501.16,1073.07,2,2,,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-330388,G-81707,SP01,STE-196,ADV,Travel Agent,CONFIRMED,Feb 27 2026,"March 02, 2026",2026-02-22 18:08:00,SAR,SAR 1903,0%,248.26,2,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-973332,g-40051,SP01,STE-37,FLEX,Direct,cnf,2026-07-11,Jul 16 2026,17-04-2026 04:10 PM,SAR,2926.09,593.92,SAR 381.66,2,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK118090,G40810,SP01,VIL119, flex ,Expedia,CONFIRMED,"March 10, 2026",Mar 11 2026,2026/02/12 06:32,SAR,SAR 738.55,94.23,SAR 96,2,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-308477,g-53473,SP01,STE-49,FLEX2026,Direct,cnf,2026-03-11,16-03-2026,2026-02-01T06:28:00Z,SR,SR4761.66,0%,SR 621.09,2,two,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-860251 ,G83977,SP01,134,ADV,Expedia,CONFIRMED,09-04-2026,2026-04-12,2026-03-16T12:46:00Z,SAR,SAR4592.19,0%,598.98,3,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK851251, G-09270 ,SOUDAH_1,DLX41,FLEX,Corporate,CONFIRMED,03-06-2026,09-06-2026,2026-03-29 09:30:00,SAR,"14,313.71",0%,VAT: 1867.01,2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-877458,G-99182,SOUDAH_1,173,FLEX,Direct,CANCEL,23-03-2026,Mar 30 2026,17-01-2026 07:38 PM,SAR,"SAR 12,969.42",0.00,SAR 1692,4,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-655858,g-63259,SP01,DLX-34,ADV,Corporate,CONFIRMED,27/04/26,"May 04, 2026",2026-03-15 17:59:00 +0000,S.A.R,S.A.R3539.70,6%,S.A.R 461.70,4,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-377436,g-65129,SP01, DLX-3 ,FLEX,Direct,CONFIRMED,23/06/26,Jun 30 2026,26-04-2026 02:21 PM GMT,SAR,SAR6906.90,,900.90,1,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-727512 ,G-45139,SP01,DLX194,FLEX2026,Travel Agent,CANCEL,2026-05-08,11/05/26,2026/05/01 21:52,SAR,7197.90,0%,SAR 938.86,3,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-043763,G-12489,soudah-01,105,FLEX,Direct,CANCELLED,"March 19, 2026",22-03-2026,17-02-2026 09:39 AM,sar,"3,376.57",0.00,sar 440.42,3,1,Late check-in,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-739383,G-91530,SP01,12,FLEX,Direct,CONFIRMED,06-04-2026,"April 11, 2026",2026-03-04T13:29:00Z,sar,"sar 6,917.56",0%,902.29,2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK658658,G58418,soudah-01,2,ADV,Expedia,CONFIRMED,2026-02-20,26/02/26,2026-02-15T16:36:00Z,SAR,13559.79,1268.23,"SAR 1,768.67",2,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-730935,G-41556,soudah-01, STE-216 ,FLEX,Direct,CONFIRMED,Apr 28 2026,2026-05-02,06-03-2026 03:24 PM,SAR,9929.36,0%,"VAT: 1,295.13",NA,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-706974,g-86395,SOUDAH_1,DLX212,ADV,OTA - Booking,CONFIRMED,2026-05-30,04/06/26,2026-04-30 11:41:00,SAR,5786.74,0.00,754.79,2,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-615013,g-59162,SP01,DLX-73,ADV,Direct,CONFIRMED,"April 22, 2026",2026-04-28,2026-01-30T00:53:00Z,SAR,"9,456.90",868.95,SAR 1234,two,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
