payment_id,booking_id,paid_at_raw,payment_method,payment_status,amount_raw,fee_raw,refund_amount_raw,gateway_ref,notes,source_file,ingested_at
pay-468316, bk-503450 ,2026-02-27 05:25:00,MASTERCARD,SUCCESS,SAR 1329,SAR 23.02,"1,246.09",STRIPE_9R8HJ4TDBXF5,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-977385,  BK-422216  ,2026-03-21T10:26:00Z,Apple Pay,SUCCESS,"SAR 2,260.92",SAR 54.52,,STRIPE_3BU2XD9W56LB,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-576512,bk-601529,2026-05-04T14:59:00Z,Card,PENDING,611.06,SAR 13.55,SAR 250,STRIPE_JSNQMC5RY1IN,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-160168,bk-601529,04-05-2026 03:16 PM,visa card,SUCCESS,"SAR 1,374.73",SAR 14.93,,STRIPE_23V5ZY730W3H,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-453018 ,  BK-519374  ,2026-03-05 04:03:00,Apple Pay,SUCCESS,SAR206.52,SAR 5.50,0,,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-757132 , BK-519374 ,05-03-2026 04:20 AM,VISA,SUCCESS,711.98,2.5%,,STRIPE_VNBU8JK9W0GC,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-162143,BK-178455,12-01-2026 09:38 AM +0000,Card,SUCCESS,635.75,8.41,0,STRIPE_G1A9CZVU5PRV,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-159580,BK-178455,2026-01-12T09:55:00Z,MASTERCARD,SUCCESS,SAR1025.85,1.4%,,STRIPE_RT1NID55ZDRJ,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-941947,bk-165363,2026-01-29 04:02:00,visa card,SUCCESS,"1,168.57",SAR 22.70,,STRIPE_AGQOCPCC5BTA,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-360532,bk-165363,2026/01/29 04:19,VISA,SUCCESS,SAR 999.79,SAR 5.90,0.00,NULL,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-847130, BK-179499 ,30-01-2026 12:21 AM,VISA,SUCCESS,1385.47,2.0%,0.00,STRIPE_JG3N2PEMMQ7B,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-489392,BK-179499,2026/01/30 00:38 GMT,VISA,SUCCESS,SAR 780,23.12,0.00,STRIPE_4WJD6IHKCPGC,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-453139 ,bk-973332,17-05-2026 06:24 PM,Apple Pay,SUCCESS,690.36,14.02,SAR 493.70,STRIPE_L1SFJ21PU24G,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-418850,BK-978870,2026-01-04T06:43:00Z,MASTERCARD,SUCCESS,sar1173.37,14.51,0.00,STRIPE_GRG4MHF7CT55,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-026260, bk-914296 ,11-03-2026 11:31 AM GMT,MASTERCARD,SUCCESS,"1,428.52",SAR 24.06,0,STRIPE_VKTKZJM10Q5D,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-791463,bk-070701,17-05-2026 08:01 AM,Card,PENDING,SAR973.80,1.0%,0.00,STRIPE_V4JTMZZ42B7K,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-785081,BK705477,2026/05/08 21:07,visa card,SUCCESS,SAR1986.25,SAR 21.49,0.00,STRIPE_80KF0KX6JLZP,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-103007 ,BK-699601,2026/03/15 05:24,VISA,SUCCESS,sar235.13,SAR 6.53,0,STRIPE_IMA6X2QPMISP,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-627279, BK-021488 ,04-01-2026 10:37 AM,visa card,SUCCESS,SAR407.84,4.2%,0.00,STRIPE_FVJQE5SU0YGZ,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-061065, BK-021488 ,2026/01/04 10:54,VISA,SUCCESS,1672.96,12.24,0,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-938383 ,BK358023,2026/04/13 11:39,MASTERCARD,SUCCESS,208.53,SAR 6.13,125.36,STRIPE_K0PBK7ABRPXQ,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-303351, BK358023 ,2026-04-13 11:56:00,Card,SUCCESS,SAR 1001,SAR 15.57,0,NULL,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-842106 ,BK-597949,16-03-2026 01:29 PM,AMEX,SUCCESS,1141.00,8.15,0.00,STRIPE_9EWNGJQSNZ7B,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY292827,bk-619242,2026-01-07 21:19:00,Apple Pay,PENDING,"1,715.44",36.59,,STRIPE_BBCDHVRCU2M4,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-714774,bk-619242,2026/01/07 21:36,Card,SUCCESS,2259.24,SAR 27.80,0,,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-186981, BK-979135 ,2026-01-28 19:40:00,visa card,SUCCESS,"1,733.28",SAR 38.72,NULL,STRIPE_NP4BFUM86AV7,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-644284, bk-223472 ,29-04-2026 07:22 PM,VISA,SUCCESS,SAR424.62,SAR 5.62,0,,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-825352,bk-068790,2026-05-10T13:36:00Z,VISA,SUCCESS,sar576.64,12.42,,STRIPE_AGEXKEP0BU7R,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-322830, BK-825249 ,2026-02-17T19:02:00Z,cash,SUCCESS,"1,245.24",10.01,0.00,STRIPE_RX7IKMPJWEF2,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-665394, bk-393783 ,2026-02-09T14:50:00Z,MASTERCARD,SUCCESS,SAR 1568,SAR 18.68,0,STRIPE_FMMDEAO82DOC,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-912060,BK-102142,2026/01/31 00:47 +0000,VISA,SUCCESS,SAR 2497,8.72,0.00,STRIPE_GIRXVETLIWBS,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-422807, BK-102142 ,31-01-2026 01:04 AM,Apple Pay,SUCCESS,VAT: 2454.14,1.6%,0,STRIPE_SCEB3KR4D5ZX,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-012319,BK-773696,20-05-2026 12:28 AM,MASTERCARD,FAILED,246.33,8.9%,0.00,STRIPE_WNXTYK2UCGD1,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-812600, BK-773696 ,2026-05-20 00:45:00,visa card,PENDING,SAR 2438,0.2%,,STRIPE_BPTQOLVBT60G,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-964357 ,BK-557210,2026-03-17 17:56:00,VISA,SUCCESS,"VAT: sar 1,011.24",SAR 5.29,,STRIPE_6FLKVVFXU9D5,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-016467,BK-557210,17-03-2026 06:13 PM,VISA,SUCCESS,SAR511.38,2.2%,0,STRIPE_XRKCXUS47KUZ,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-745989,BK-292843,2026/03/29 03:12,VISA,SUCCESS,SAR 513,SAR 25.33,0,STRIPE_9LX8F17PURAV,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-753010,BK-958089,2026-05-10T06:50:00Z,MASTERCARD,SUCCESS,sar 314.20,17.20,0,STRIPE_Y4RQYU25II7N,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-163131 , BK188812 ,2026/01/25 02:45 GMT,visa card,SUCCESS,SAR463.58,5.1%,0.00,STRIPE_I695JMB5MEC5,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-997543, BK188812 ,2026-01-25 03:02:00,visa card,SUCCESS,"SAR 1,384.44",38.57,0,STRIPE_2WEKB35RAQYQ,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-678976,bk-923605,2026-04-01T14:39:00Z,VISA,SUCCESS,"SAR 1,702.55",SAR 25.68,,STRIPE_PO93HF6CA8SW,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-643836,BK-219983,2026-02-11T11:50:00Z,VISA,SUCCESS,VAT: 1445.99,SAR 20.92,,STRIPE_5TSCKEAKKZU8,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-594815,BK-219983,11-02-2026 12:07 PM,visa card,SUCCESS,487.79,SAR 8.24,,STRIPE_ON2AW8CCXR8V,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-745580,BK-799281,13-05-2026 09:32 AM,VISA,SUCCESS,"1,929.58",SAR 8.26,,STRIPE_ZHZLCXENRH3Q,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-742751,BK-799281,2026-05-13 09:49:00,Card,SUCCESS,SAR 1293,2.0%,SAR 1226,STRIPE_34VCVH2U795I,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-575603, BK-534496 ,05-03-2026 06:49 PM,Card,SUCCESS,VAT: 2055.65,SAR 17.19,,STRIPE_6V7FOVPP9GQO,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-041555, BK-534496 ,2026-03-05T19:06:00Z,MASTERCARD,SUCCESS,"2,465.26",2.9%,0,NA,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY265813,BK306807,2026/01/08 21:57 +0000,MASTERCARD,SUCCESS,2218.16,1.6%,,STRIPE_ZD32MSQ51EFW,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-922563,BK957250,08-03-2026 02:51 AM,VISA,SUCCESS,"sar 1,563.75",8.89,0.00,STRIPE_59FA1WQUQ1XH,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-180715,BK-906175,2026-05-11 23:05:00,VISA,SUCCESS,SR620.27,SAR 18.98,0,STRIPE_P3FYBXALLMFS,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-179250,bk-634961,2026/01/08 01:00,VISA,SUCCESS,"SAR 2,158.28",17.26,,STRIPE_Q8GY50Y2QG2Y,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-372002, bk-634961 ,08-01-2026 01:17 AM,VISA,SUCCESS,1649.99,12.99,0,STRIPE_5OHA4OR3EHF9,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-729376,bk-443005,07-03-2026 09:28 AM +0000,VISA,SUCCESS,SAR 1406,1.8%,0,STRIPE_65WHIAW4XF33,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-299363,bk-443005,2026/03/07 09:45,VISA,SUCCESS,SAR 461.04,4.9%,,STRIPE_6EZ9QQI9NTDH,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-613125,BK102913,11-01-2026 02:16 PM,visa card,FAILED,SAR261.39,SAR 7.45,0.00,STRIPE_2ZZ2LNLGI85I,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-251453,bk-830370,04-04-2026 08:50 PM,Card,SUCCESS,713.70,SAR 28.66,0.00,,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-898412,bk-814095,06-04-2026 07:46 AM,Apple Pay,SUCCESS,SAR2372.29,0.8%,,STRIPE_NABS77BWIMN8,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-417514,BK735199,2026-03-25 14:28:00,visa card,SUCCESS,666.21,1.3%,,STRIPE_S2D0OD53F0WJ,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-404963,BK-075605,2026/03/15 21:10,VISA,SUCCESS,"SAR 1,126.97",SAR 22.10,,STRIPE_FREWKAP9HO4S,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-980899, BK-338968 ,06-02-2026 09:39 AM,Card,SUCCESS,2099.11,1.0%,,STRIPE_FRSTOEZ9HGHW,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-400391 ,BK-338968,2026-02-06T09:56:00Z,AMEX,SUCCESS,SAR218.78,SAR 2.31,SAR198.59,STRIPE_71CGAEUH4SBT,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY246607, BK-225349 ,2026-05-16T13:13:00Z,MASTERCARD,SUCCESS,"1,439.95",0.6%,0,STRIPE_I2HXQWR9SM84,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-249719,BK-321485,2026/04/19 12:16,VISA,SUCCESS,SAR 500.51,SAR 7.99,0,STRIPE_P11EDQJBJAMI,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY728679,BK-321485,2026/04/19 12:33,VISA,SUCCESS,721.30,SAR 15.13,668.71,STRIPE_AOUR45GIE4UN,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-920639,bk-954105,2026/01/12 20:52,MASTERCARD,SUCCESS,1404.11,15.36,0.00,STRIPE_OO888TUAXBIT,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-228304,bk-616627,2026/01/29 18:06,MASTERCARD,SUCCESS,sar 240.25,23.32,0.00,STRIPE_6JRGKNITH2QY,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-242892,bk-616627,2026/01/29 18:23,cash,S,SAR333.60,SAR 16.77,0,NA,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-880786,bk-016916,22-03-2026 08:25 PM,VISA,SUCCESS,"SAR 2,336.23",23.06,0,STRIPE_984WOMW2AHVG,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-101959,bk-016916,22-03-2026 08:42 PM,VISA,SUCCESS,SAR 2002,1.2%,,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-712951 ,BK-873120,2026-01-20 20:32:00,cash,SUCCESS,"1,377.86",SAR 31.23,0.00,,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-070481,BK-873120,2026/01/20 20:49,VISA,SUCCESS,"S.A.R 2,210.15",37.91,,NULL,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY806675,BK325704,2026/01/04 19:31,visa card,PENDING,"sar 2,137.63",32.57,789.56,,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY692813,BK-466305,2026-05-09 02:45:00,VISA,SUCCESS,SAR 2177,SAR 53.15,,STRIPE_2D9OWOUKOVMO,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-081143,bk-606568,2026-03-25 23:45:00,MASTERCARD,SUCCESS,SAR 988.13,SAR 16.73,0.00,STRIPE_UT9N0BYVUZBJ,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-252346,bk-606568,2026-03-26T00:02:00Z,VISA,SUCCESS,"SAR 1,584.78",19.69,0,STRIPE_VYGQVML1L5OI,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-947181,BK-836275,2026-03-07 07:05:00,cash,SUCCESS,2433.86,SAR 29.43,0,STRIPE_WTQDD48Y1JE6,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-788647,BK-836275,2026-03-07 07:22:00,Apple Pay,SUCCESS,SAR1246.81,SAR 30.23,0,STRIPE_9LGHJXJ89F40,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY450933,bk-911878,19-03-2026 01:15 AM,MASTERCARD,SUCCESS,729.40,3.0%,0.00,STRIPE_M7UVXOVY59ES,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-137851 ,BK-033998,2026/04/03 21:46,MASTERCARD,SUCCESS,796.26,SAR 18.89,0,STRIPE_WUDBIQKP1A99,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-075587,BK-033998,2026-04-03 22:03:00,VISA,SUCCESS,SR1495.20,2.8%,0.00,STRIPE_LB4FVE4VBKV6,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-294427,BK128436,2026-01-21T06:06:00Z,MASTERCARD,SUCCESS,"1,400.72",2.6%,0.00,STRIPE_99J144EPC0L9,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-919961, BK-295024 ,2026-02-11T11:55:00Z,visa card,SUCCESS,SAR 489.82,SAR 8.60,,STRIPE_5H2KAN6SDTQE,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY412326, BK867377 ,2026/04/26 18:59,visa card,SUCCESS,902.86,14.97,,,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-274211, BK867377 ,26-04-2026 07:16 PM,VISA,SUCCESS,sar1877.02,SAR 51.26,,STRIPE_4NTEEHKRUE7R,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-792250,BK491642,2026-04-21T19:09:00Z,cash,FAILED,194.20,SAR 6.94,,STRIPE_C0DIDJBT0X8W,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-168500,bk-324136,2026/03/30 06:04,MASTERCARD,SUCCESS,1855.16,2.1%,0,,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-413068,bk-324136,2026-03-30T06:21:00Z,visa card,SUCCESS,665.76,7.83,0,STRIPE_ZDLJ7JWYXQCB,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-191631,BK-179067,27-01-2026 02:21 PM,VISA,SUCCESS,1236.30,34.87,0.00,,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-950962 ,BK-179067,2026/01/27 14:38 GMT,cash,SUCCESS,"SR 2,384.00",SAR 30.69,,STRIPE_3TTB2TPNOTJE,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-214653,bk-697744,2026-01-24 10:47:00,AMEX,SUCCESS,SAR 796.73,22.54,0,STRIPE_1XGVVCGUERH6,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-052341,BK-521483,2026-04-22 02:13:00,visa card,SUCCESS,SAR 995,1.4%,,STRIPE_OBVR68S4UDUR,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-299336, BK826045 ,2026/02/28 08:12,VISA,SUCCESS,475.45,SAR 24.46,,STRIPE_7GWA0F37U5B1,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-435771 , BK-552217 ,11-02-2026 11:54 AM,VISA,SUCCESS,SAR 500.60,2.7%,0.00,STRIPE_78JF590JHJFZ,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-186821 , BK-452477 ,2026/04/04 07:19,VISA,SUCCESS,"VAT: 1,590.52",1.7%,,STRIPE_CEWIAB2S79B4,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY868659,bk-946855,08-04-2026 12:03 AM GMT,cash,SUCCESS,SAR2079.12,42.90,0.00,STRIPE_HK6FUCINBTQ8,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-675495,bk-009498,2026-04-25T14:01:00Z,visa card,SUCCESS,"1,796.75",0.5%,0.00,STRIPE_HERHPWCOXR7W,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-829257,bk-009498,2026-04-25T14:18:00Z,VISA,SUCCESS,216.82,3.97,0.00,STRIPE_HHHN5VA52VNR,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-927576 ,BK-733175,23-03-2026 08:47 PM,MASTERCARD,SUCCESS,SAR 947.20,23.89,,STRIPE_IVYF8MVEWTVD,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY906835,BK-086416,2026/03/31 18:30,VISA,S,SAR 758,3.9%,0,STRIPE_P49A8YGUMT8C,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-020226, BK-853027 ,2026-04-25T03:18:00Z,VISA,SUCCESS,"1,196.55",21.25,,STRIPE_RNE0XWIP2CYH,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY272316, BK-853027 ,25-04-2026 03:35 AM,VISA,SUCCESS,SAR 1102,SAR 8.85,,STRIPE_ZPYZW170UGBI,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-319969, bk-119561 ,2026-05-17 20:53:00,MASTERCARD,SUCCESS,"1,679.46",39.42,0,STRIPE_IZLTMNV8Q1CE,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-706516, BK260606 ,2026/02/27 08:41,cash,SUCCESS,SAR 233.48,SAR 13.95,,STRIPE_79Q41X5ZKU6T,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-492875,BK-283980,2026-01-29 09:09:00,VISA,SUCCESS,VAT: SAR 936.51,1.5%,NULL,STRIPE_YGF407UYMB27,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-219178, BK-921153 ,2026-04-07 02:32:00,VISA,SUCCESS,SAR970.40,21.88,,STRIPE_9U8OIO8DX7K2,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-100349,BK-531957,2026-03-17 09:56:00 +0530,VISA,SUCCESS,SAR774.16,3.4%,0,STRIPE_BKXLU35IC1FD,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-968092,BK-531957,2026/03/17 10:13,cash,SUCCESS,SAR 461,2.0%,0,STRIPE_UI6J7CPMRX6B,,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-136485,bk-486244,2026-04-21 12:58:00,MASTERCARD,SUCCESS,1366.74,2.1%,,STRIPE_DOP0MREPSEPK,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-209687,bk-486244,21-04-2026 01:15 PM,MASTERCARD,SUCCESS,"2,313.63",2.8%,0.00,STRIPE_ZBLA52RE1L5C,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-930416, BK-464817 ,14-02-2026 01:06 AM,visa card,SUCCESS,"S.A.R 2,477.44",SAR 11.60,0,STRIPE_5YI8MJDAVO0Q,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-002025, BK-464817 ,2026/02/14 01:23 GMT,VISA,SUCCESS,589.41,SAR 17.43,sar 243.01,STRIPE_01RHCMY1K76C,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-397187 ,BK-770683,2026-03-16 22:04:00,Apple Pay,SUCCESS,SR1758.67,SAR 46.09,0,STRIPE_0QEYUJ1LPXWL,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY048605,  BK-532871  ,2026-02-07 06:39:00,Apple Pay,SUCCESS,VAT: SAR1577.69,2.5%,0,STRIPE_3N6VFQ6G14UU,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-298132,BK-931420,2026-04-11 06:20:00,VISA,SUCCESS,SAR 513,SAR 8.50,0,STRIPE_7D3UJRN6IK6H,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY399342, BK-511988 ,2026-03-07T21:20:00Z,visa card,SUCCESS,SAR 912.56,2.8%,0,STRIPE_RTZAVR4DKMRC,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-180354,BK-511988,07-03-2026 09:37 PM,visa card,SUCCESS,SAR 1989,SAR 5.39,0,STRIPE_H3LVGU41XNEU,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-651936, bk-666583 ,2026-02-15T00:02:00Z,MASTERCARD,SUCCESS,"sar 1,921.85",1.0%,,STRIPE_0PCPUPH0SEZ4,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-814200, BK-510434 ,2026-02-21T07:45:00Z,visa card,SUCCESS,SR1164.37,SAR 26.78,,STRIPE_M563ZF976GL7,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-160423,BK-071302,2026-03-04T10:04:00Z,visa card,SUCCESS,640.07,23.17,0,STRIPE_MHST7QDW3969,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-056137,  BK-078921  ,2026-05-09T20:05:00Z,cash,SUCCESS,SAR 304.06,23.03,0,STRIPE_WFJR9AQ2B6JM,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-786123,BK-616097,2026-04-11T16:37:00Z,MASTERCARD,S,827.03,SAR 10.79,0.00,STRIPE_2B01G7NJECE0,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-377701,BK-616097,2026-04-11 16:54:00 +0000,VISA,SUCCESS,SAR2159.94,SAR 6.60,SAR 453,NULL,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-165252, bk-523792 ,16-02-2026 03:58 AM,cash,FAILED,244.99,29.59,SAR 90.91,STRIPE_5T7EKLRL4OZV,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-699630, BK-964778 ,2026-03-17 00:00:00,VISA,SUCCESS,SAR 700,15.60,,STRIPE_G1N1L76KAOKI,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY038532, bk-106545 ,11-01-2026 01:34 PM,Card,SUCCESS,SAR 2111,2.5%,0,STRIPE_FW7KUOVGS0Q0,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-920842,bk-198663,2026-01-21T11:59:00Z,VISA,SUCCESS,"sar 1,315.32",2.2%,0.00,STRIPE_56KR48RHSSI6,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-129137, BK-668606 ,2026-04-24 17:23:00,MASTERCARD,SUCCESS,1151.88,1.9%,,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-727212 , bk-360566 ,24-03-2026 01:26 PM,AMEX,PENDING,VAT: SAR 2202,15.75,0,STRIPE_TQLWUTX4GK1G,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-456694, BK-282272 ,2026/04/02 17:47,VISA,SUCCESS,SAR 818.94,SAR 16.65,,,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-138513,bk-124330,2026-01-27 05:40:00,VISA,SUCCESS,SAR 941.51,27.47,0.00,STRIPE_AFNS30BK4AON,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-914108,BK-707500,2026-02-21 23:58:00,cash,SUCCESS,"sar 2,258.91",2.3%,0.00,STRIPE_910ZM0NCE871,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-954529, BK-602757 ,27-03-2026 11:22 AM,MASTERCARD,SUCCESS,"SAR 1,717.52",28.24,,STRIPE_9QBJVHJ9TGH5,refund initiated,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-623818,bk-668909,2026/04/17 07:07,Apple Pay,SUCCESS,"SAR 2,380.64",SAR 38.72,0.00,STRIPE_1WSMYD61RMLQ,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY506960, BK-966419 ,05-02-2026 01:22 PM +0530,cash,SUCCESS,"1,426.81",1.7%,,STRIPE_ZWXI1P1KOGU3,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-315291 ,BK-507777,2026/04/20 20:48,cash,SUCCESS,"1,136.76",23.54,0,STRIPE_B6JRP5SFI1ZP,,payments_raw_20260301.csv,2026-03-03 07:22:42
 PAY-877292 ,BK733801,2026-04-11 23:08:00,cash,PENDING,SAR 1284,1.8%,0,STRIPE_IP504G7PDHLO,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY-196272, BK-654590 ,2026-04-03T22:00:00Z,VISA,SUCCESS,SAR 2296,SAR 15.71,0,STRIPE_E2PO83O0Q83R,partial payment,payments_raw_20260301.csv,2026-03-03 07:22:42
pay-641196,BK-654590,2026-04-03 22:17:00,cash,SUCCESS,SAR 536.45,SAR 18.41,,STRIPE_58WTDDOTE6VW,,payments_raw_20260301.csv,2026-03-03 07:22:42
PAY611521, BK-094342 ,11-01-2026 10:07 AM,Apple Pay,SUCCESS,461.29,2.3%,SAR277.92,STRIPE_GDVSHTJ1RMTJ,advance,payments_raw_20260301.csv,2026-03-03 07:22:42
